anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,duration_min,aired_from_year
22,Tennis no Ouji-sama,The Prince of Tennis,,https://myanimelist.cdn-dena.com/images/anime/6/21624.jpg,TV,Manga,178,Finished Airing,FALSE,"Oct 10, 2001 to Mar 23, 2005","{'from': '2001-10-10', 'to': '2005-03-23'}",22 min. per ep.,PG-13 - Teens 13 or older,8.01,48149,550,806,107492,2833,"Since 2003, there has been a bi-annual musical that features different story arcs of the series. There also been a live action film based on the franchise.Prince of Tennis also has a lot of video game adaptations, a few Chinese dramas and a radio show based on the series. ",Fall 2001,Unknown,"{'Adaptation': [{'mal_id': 49, 'type': 'manga', 'url': 'https://myanimelist.net/manga/49/Tennis_no_Ouji-sama', 'title': 'Tennis no Ouji-sama'}], 'Side story': [{'mal_id': 814, 'type': 'anime', 'url': 'https://myanimelist.net/anime/814/Tennis_no_Ouji-sama__Atobe_kara_no_Okurimono_-_Kimi_ni_Sasageru_Tennis_Prince_Matsuri', 'title': 'Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri'}, {'mal_id': 815, 'type': 'anime', 'url': 'https://myanimelist.net/anime/815/Tennis_no_Ouji-sama_Movie_1__Futari_no_Samurai_-_The_First_Game', 'title': 'Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game'}, {'mal_id': 1190, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1190/Tennis_no_Ouji-sama__Sonzoku_Yama_no_Hi', 'title': 'Tennis no Ouji-sama: Sonzoku Yama no Hi'}, {'mal_id': 5996, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5996/Tennis_no_Ouji-sama__Oshougatsu_Special', 'title': 'Tennis no Ouji-sama: Oshougatsu Special'}, {'mal_id': 10731, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10731/Tennis_no_Ouji-sama_Movie_2__Eikokushiki_Teikyuu_Shiro_Kessen', 'title': 'Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!'}, {'mal_id': 10862, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10862/Tennis_no_Ouji-sama__Pair_Prince', 'title': 'Tennis no Ouji-sama: Pair Prince'}, {'mal_id': 29697, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29697/Tennis_no_Ouji-sama__Message_in_a_Bottle', 'title': 'Tennis no Ouji-sama: Message in a Bottle'}], 'Sequel': [{'mal_id': 995, 'type': 'anime', 'url': 'https://myanimelist.net/anime/995/Tennis_no_Ouji-sama__Zenkoku_Taikai-hen', 'title': 'Tennis no Ouji-sama: Zenkoku Taikai-hen'}], 'Other': [{'mal_id': 6749, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6749/Tennis_no_Ouji-sama__The_Band_of_Princes_Film_Kick_the_Future', 'title': 'Tennis no Ouji-sama: The Band of Princes Film Kick the Future'}, {'mal_id': 10276, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10276/Tennis_no_Ouji-sama__Mini_Theater', 'title': 'Tennis no Ouji-sama: Mini Theater'}], 'Alternative version': [{'mal_id': 36952, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36952/Tennis_no_Ouji-sama__Best_Games', 'title': 'Tennis no Ouji-sama: Best Games!!'}]}","Production I.G, Nihon Ad Systems",Viz Media,Trans Arts,"Action, Comedy, Sports, School, Shounen",22,2001
1016,Gunnm,Battle Angel Alita,"Ganmu, Tsutsu Yume: Gunnm, Battle Angel, Hyper Future Vision: Gunnm",https://myanimelist.cdn-dena.com/images/anime/11/41257.jpg,OVA,Manga,2,Finished Airing,FALSE,"Jun 21, 1993 to Aug 21, 1993","{'from': '1993-06-21', 'to': '1993-08-21'}",30 min. per ep.,R+ - Mild Nudity,7.22,14625,2719,2150,29153,131,,,,"{'Adaptation': [{'mal_id': 768, 'type': 'manga', 'url': 'https://myanimelist.net/manga/768/Gunnm', 'title': 'Gunnm'}], 'Other': [{'mal_id': 17659, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17659/Gunnm_3D_Special', 'title': 'Gunnm 3D Special'}]}","Animate Film, Movic",ADV Films,Madhouse,"Drama, Mecha, Sci-Fi, Shounen",30,1993
2051,Akai Kiba: Blue Sonnet,Blue Sonnet,"Akai Kiba, Red Fang Blue Sonnet",https://myanimelist.cdn-dena.com/images/anime/7/41071.jpg,OVA,Manga,5,Finished Airing,FALSE,"Jul 16, 1989 to Jun 25, 1990","{'from': '1989-07-16', 'to': '1990-06-25'}",29 min. per ep.,R+ - Mild Nudity,6.09,482,7102,7736,1305,0,,,,"{'Adaptation': [{'mal_id': 8740, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8740/Akai_Kiba', 'title': 'Akai Kiba'}]}","Mushi Production, Nippon Television Network",Central Park Media,Tatsunoko Production,"Action, Drama, Sci-Fi, Shoujo, Super Power",29,1989
7155,Beat Shot!!,Watch Me Sink My Putz,,https://myanimelist.cdn-dena.com/images/anime/11/16823.jpg,OVA,Manga,1,Finished Airing,FALSE,"May 25, 1989","{'from': '1989-05-25', 'to': '1989-05-25'}",27 min.,Rx - Hentai,5.55,95,8270,9795,427,0,,,,[],"AIC, Magic Bus",,Gainax,Sports,27,1989
34943,T7S Longing for Summer Again and Again: Harukaze,,Tokyo 7th Sisters Longing for Summer Again and Again: Harukaze,https://myanimelist.cdn-dena.com/images/anime/3/84343.jpg,Music,Game,1,Finished Airing,FALSE,"Apr 19, 2017","{'from': '2017-04-19', 'to': '2017-04-19'}",10 min.,PG-13 - Teens 13 or older,6.47,82,5738,9408,532,1,,,,[],"Genco, Magic Capsule, Donuts",,Chiptune,"Music, School",10,2017
34430,Detective Conan Movie 21: The Crimson Love Letter,,Detective Conan Movie 21: Karakurenai no Love Letter,https://myanimelist.cdn-dena.com/images/anime/2/83919.jpg,Movie,Manga,1,Finished Airing,FALSE,"Apr 15, 2017","{'from': '2017-04-15', 'to': '2017-04-15'}",1 hr. 51 min.,G - All Ages,7.89,3793,714,3781,9371,34,,,,"{'Parent story': [{'mal_id': 235, 'type': 'anime', 'url': 'https://myanimelist.net/anime/235/Detective_Conan', 'title': 'Detective Conan'}]}",,,TMS Entertainment,"Action, Mystery, Historical, Police, Drama, Romance",111,2017
31972,Tang Lang Bu Chan,,"A Story in Summertime, The Praying Mantis",https://myanimelist.cdn-dena.com/images/anime/4/76910.jpg,Movie,Other,1,Finished Airing,FALSE,1988,"{'from': None, 'to': None}",5 min.,G - All Ages,5.75,109,7909,11021,223,1,"This short film was produced by Shanghai Animation Film Studio using Chinese ink wash painting technique. It is based on the ancient Chinese fable ""The mantis stalks the cicada, unaware of the oriole behind"".",,,[],,,Shanghai Animation Film Studio,Historical,5,1988
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,I Can&#039;t Understand What My Husband Is Saying,Danna ga Nani wo Itteiru ka Wakaranai Ken,https://myanimelist.cdn-dena.com/images/anime/7/75287.jpg,TV,4-koma manga,13,Finished Airing,FALSE,"Oct 3, 2014 to Dec 26, 2014","{'from': '2014-10-03', 'to': '2014-12-26'}",3 min. per ep.,PG-13 - Teens 13 or older,7.51,102220,1602,440,180124,569,,Fall 2014,Fridays at 01:00 (JST),"{'Adaptation': [{'mal_id': 73575, 'type': 'manga', 'url': 'https://myanimelist.net/manga/73575/Danna_ga_Nani_wo_Itteiru_ka_Wakaranai_Ken', 'title': 'Danna ga Nani wo Itteiru ka Wakaranai Ken'}], 'Sequel': [{'mal_id': 29067, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29067/Danna_ga_Nani_wo_Itteiru_ka_Wakaranai_Ken_2_Sure-me', 'title': 'Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me'}]}","DAX Production, Dream Creation",,Seven,"Slice of Life, Comedy, Romance, Seinen",3,2014
2762,Igano Kabamaru,,"Iga no Kabamaru, Ninja Boy",https://myanimelist.cdn-dena.com/images/anime/9/62909.jpg,TV,Manga,24,Finished Airing,FALSE,"Oct 20, 1983 to Mar 29, 1984","{'from': '1983-10-20', 'to': '1984-03-29'}",23 min. per ep.,PG-13 - Teens 13 or older,8.07,2651,465,4412,6408,102,,Fall 1983,Thursdays at 19:00 (JST),"{'Adaptation': [{'mal_id': 1747, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1747/Igano_Kabamaru', 'title': 'Igano Kabamaru'}]}",Toho,,Group TAC,"Action, Adventure, Comedy, Romance, School, Shounen",23,1983
32792,Mobile Suit Gundam Unicorn RE:0096,Mobile Suit Gundam Unicorn RE:0096,"Mobile Suit Gundam UC RE:0096, Kidou Senshi Gundam UC RE:0096",https://myanimelist.cdn-dena.com/images/anime/12/78633.jpg,TV,Novel,22,Finished Airing,FALSE,"Apr 3, 2016 to Sep 11, 2016","{'from': '2016-04-03', 'to': '2016-09-11'}",23 min. per ep.,PG-13 - Teens 13 or older,7.56,5709,1463,3012,15577,65,,Spring 2016,Sundays at 07:00 (JST),"{'Adaptation': [{'mal_id': 5177, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5177/Kidou_Senshi_Gundam_Unicorn', 'title': 'Kidou Senshi Gundam Unicorn'}], 'Prequel': [{'mal_id': 87, 'type': 'anime', 'url': 'https://myanimelist.net/anime/87/Mobile_Suit_Gundam__Chars_Counterattack', 'title': 'Mobile Suit Gundam: Char&#039;s Counterattack'}], 'Sequel': [{'mal_id': 88, 'type': 'anime', 'url': 'https://myanimelist.net/anime/88/Mobile_Suit_Gundam_F91', 'title': 'Mobile Suit Gundam F91'}], 'Alternative version': [{'mal_id': 6336, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6336/Mobile_Suit_Gundam_Unicorn', 'title': 'Mobile Suit Gundam Unicorn'}]}","Bandai Visual, Sotsu, Kadokawa Shoten, Asatsu DK, Tohokushinsha Film Corporation, Nagoya TV Housou",NYAV Post,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",23,2016
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,Hataraku Maou-sama!,https://myanimelist.cdn-dena.com/images/anime/3/50177.jpg,TV,Light novel,13,Finished Airing,FALSE,"Apr 4, 2013 to Jun 27, 2013","{'from': '2013-04-04', 'to': '2013-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.98,389033,578,51,630486,6925,,Spring 2013,Thursdays at 22:00 (JST),"{'Adaptation': [{'mal_id': 36719, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36719/Hataraku_Maou-sama', 'title': 'Hataraku Maou-sama!'}]}","Sotsu, Lantis, Pony Canyon, Magic Capsule, Infinite",Funimation,White Fox,"Comedy, Demons, Supernatural, Romance, Fantasy",24,2013
3627,D.C.II S.S.: Da Capo II Second Season,,D.C.II S.S.: Da Capo II 2nd Season,https://myanimelist.cdn-dena.com/images/anime/9/75306.jpg,TV,Visual novel,13,Finished Airing,FALSE,"Apr 6, 2008 to Jun 29, 2008","{'from': '2008-04-06', 'to': '2008-06-29'}",24 min. per ep.,PG-13 - Teens 13 or older,7.33,10514,2299,2470,23096,52,,Spring 2008,Unknown,"{'Adaptation': [{'mal_id': 11435, 'type': 'manga', 'url': 'https://myanimelist.net/manga/11435/Da_Capo_II', 'title': 'Da Capo II'}], 'Prequel': [{'mal_id': 2595, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2595/DCII__Da_Capo_II', 'title': 'D.C.II: Da Capo II'}], 'Sequel': [{'mal_id': 14827, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14827/DCIII__Da_Capo_III', 'title': 'D.C.III: Da Capo III'}]}","Starchild Records, Lantis, GANSIS",,feel.,"Fantasy, Comedy, Harem, Romance, Drama",24,2008
33126,Kurogane no Linebarrels Picture Drama,,Linebarrels of Iron Picture Drama,https://myanimelist.cdn-dena.com/images/anime/10/79581.jpg,Special,Manga,9,Finished Airing,FALSE,"Dec 14, 2009 to Aug 26, 2009","{'from': '2009-12-14', 'to': '2009-08-26'}",5 min. per ep.,None,5.95,44,11015,10247,337,0,,,,"{'Parent story': [{'mal_id': 3653, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3653/Kurogane_no_Linebarrels', 'title': 'Kurogane no Linebarrels'}]}",,,Gonzo,Mecha,5,2009
2205,Bakuretsu Tenshi: Infinity,,"Bakuretsu Tenshi OVA, Burst Angel: Tenchi Sairin, Burst Angel: The Angel&#039;s Second Coming, Burst Angel OVA",https://myanimelist.cdn-dena.com/images/anime/11/21537.jpg,OVA,Original,1,Finished Airing,FALSE,"Mar 23, 2007","{'from': '2007-03-23', 'to': '2007-03-23'}",27 min.,PG-13 - Teens 13 or older,6.88,5735,3983,3333,12750,15,,,,"{'Sequel': [{'mal_id': 109, 'type': 'anime', 'url': 'https://myanimelist.net/anime/109/Bakuretsu_Tenshi', 'title': 'Bakuretsu Tenshi'}], 'Summary': [{'mal_id': 2212, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2212/Bakuretsu_Tenshi__Infinity_Special', 'title': 'Bakuretsu Tenshi: Infinity Special'}]}",,Funimation,Gonzo,"Action, Comedy, Mecha, Sci-Fi, Shounen",27,2007
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,,"Fairy Tail: Houou no Miko Prologue, Fairy Tail: Priestess of the Phoenix - The First Morning",https://myanimelist.cdn-dena.com/images/anime/8/50101.jpg,Special,Manga,1,Finished Airing,FALSE,"Feb 15, 2013","{'from': '2013-02-15', 'to': '2013-02-15'}",12 min.,PG-13 - Teens 13 or older,7.49,25272,1663,1572,47965,124,,,,"{'Adaptation': [{'mal_id': 54697, 'type': 'manga', 'url': 'https://myanimelist.net/manga/54697/Fairy_Tail__Houou_no_Miko_-_Hajimari_no_Asa', 'title': 'Fairy Tail: Houou no Miko - Hajimari no Asa'}], 'Parent story': [{'mal_id': 6702, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6702/Fairy_Tail', 'title': 'Fairy Tail'}], 'Sequel': [{'mal_id': 12049, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12049/Fairy_Tail_Movie_1__Houou_no_Miko', 'title': 'Fairy Tail Movie 1: Houou no Miko'}]}",Dentsu,Funimation,"Satelight, A-1 Pictures","Fantasy, Magic, Shounen",12,2013
1151,Dominion,,Dominion Tank Police,https://myanimelist.cdn-dena.com/images/anime/8/60807.jpg,OVA,Manga,4,Finished Airing,FALSE,"May 27, 1988 to Aug 11, 1989","{'from': '1988-05-27', 'to': '1989-08-11'}",36 min. per ep.,PG-13 - Teens 13 or older,7.03,4693,3449,3722,9711,43,,,,"{'Adaptation': [{'mal_id': 3395, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3395/Dominion', 'title': 'Dominion'}], 'Sequel': [{'mal_id': 1152, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1152/New_Dominion_Tank_Police', 'title': 'New Dominion Tank Police'}], 'Spin-off': [{'mal_id': 2181, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2181/TANK_SWAT_01', 'title': 'TANK S.W.A.T. 01'}]}",Toshiba Entertainment,Central Park Media,Agent 21,"Sci-Fi, Comedy, Police, Mecha",36,1988
2025,Darker than Black: Kuro no Keiyakusha,Darker than Black,DTB,https://myanimelist.cdn-dena.com/images/anime/5/19570.jpg,TV,Original,25,Finished Airing,FALSE,"Apr 6, 2007 to Sep 28, 2007","{'from': '2007-04-06', 'to': '2007-09-28'}",24 min. per ep.,R - 17+ (violence & profanity),8.21,285107,299,61,563076,14200,"Darker than Black was awarded Best Original Anime of The Year by GoGoplex, a popular magazine for teens.  In the 2007 Japan Media Arts Festival, it was one of the jury&#039;s recommendations from the category ""Animation Division/Long Animation.""On January 21, 2016, it was announced that Funimation Entertainment, the North American distributor for the anime, no longer holds the license for this season.",Spring 2007,Fridays at Unknown,"{'Adaptation': [{'mal_id': 1016, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1016/Darker_than_Black__Kuro_no_Keiyakusha', 'title': 'Darker than Black: Kuro no Keiyakusha'}], 'Side story': [{'mal_id': 4182, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4182/Darker_than_Black__Kuro_no_Keiyakusha_-_Sakura_no_Hana_no_Mankai_no_Shita', 'title': 'Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita'}], 'Sequel': [{'mal_id': 7338, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7338/Darker_than_Black__Kuro_no_Keiyakusha_Gaiden', 'title': 'Darker than Black: Kuro no Keiyakusha Gaiden'}]}","Aniplex, Square Enix, Mainichi Broadcasting System, Movic",Funimation,Bones,"Action, Sci-Fi, Mystery, Super Power",24,2007
15125,Teekyuu,Teekyu,"Tekyuu, Te-kyu",https://myanimelist.cdn-dena.com/images/anime/8/56463.jpg,TV,Manga,12,Finished Airing,FALSE,"Oct 7, 2012 to Dec 23, 2012","{'from': '2012-10-07', 'to': '2012-12-23'}",2 min. per ep.,PG-13 - Teens 13 or older,6.71,18133,4733,1715,42517,168,,Fall 2012,Sundays at 22:27 (JST),"{'Adaptation': [{'mal_id': 44949, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44949/Teekyuu', 'title': 'Teekyuu'}], 'Sequel': [{'mal_id': 18121, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18121/Teekyuu_2', 'title': 'Teekyuu 2'}], 'Other': [{'mal_id': 19297, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19297/Ketsuekigata-kun_Featuring_Yuri___Nasuno', 'title': 'Ketsuekigata-kun! Featuring Yuri & Nasuno'}], 'Spin-off': [{'mal_id': 32454, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32454/Usakame', 'title': 'Usakame'}]}","DAX Production, Earth Star Entertainment",,MAPPA,"Comedy, School, Shounen, Sports",2,2012
7193,Aoi Bungaku Series,,Blue Literature,https://myanimelist.cdn-dena.com/images/anime/10/17471.jpg,TV,Novel,12,Finished Airing,FALSE,"Oct 11, 2009 to Dec 27, 2009","{'from': '2009-10-11', 'to': '2009-12-27'}",22 min. per ep.,R - 17+ (violence & profanity),7.84,37344,807,724,118834,1083,,Fall 2009,Unknown,"{'Alternative version': [{'mal_id': 4876, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4876/Hashire_Melos_Movie', 'title': 'Hashire Melos (Movie)'}, {'mal_id': 8554, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8554/Hashire_Melos_1981', 'title': 'Hashire Melos (1981)'}, {'mal_id': 26279, 'type': 'anime', 'url': 'https://myanimelist.net/anime/26279/Kumo_no_Ito_OVA', 'title': 'Kumo no Ito (OVA)'}, {'mal_id': 28053, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28053/Kumo_no_Ito', 'title': 'Kumo no Ito'}, {'mal_id': 29718, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29718/Kumo_no_Ito_Special', 'title': 'Kumo no Ito (Special)'}], 'Summary': [{'mal_id': 7651, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7651/Ningen_Shikkaku__Directors_Cut-ban', 'title': 'Ningen Shikkaku: Director&#039;s Cut-ban'}]}","Movic, Happinet Pictures, RAY",,Madhouse,"Psychological, Historical, Thriller, Drama, Seinen",22,2009
13585,Natsuyuki Rendezvous,Natsuyuki Rendezvous,A Summer Snow Rendezvous,https://myanimelist.cdn-dena.com/images/anime/11/38181.jpg,TV,Manga,11,Finished Airing,FALSE,"Jul 6, 2012 to Sep 14, 2012","{'from': '2012-07-06', 'to': '2012-09-14'}",24 min. per ep.,PG-13 - Teens 13 or older,7.34,22974,2281,1518,51051,179,,Summer 2012,Fridays at 01:15 (JST),"{'Adaptation': [{'mal_id': 20453, 'type': 'manga', 'url': 'https://myanimelist.net/manga/20453/Natsuyuki_Rendezvous', 'title': 'Natsuyuki Rendezvous'}]}","Fuji TV, Toho, Sony Music Entertainment",Sentai Filmworks,Doga Kobo,"Supernatural, Drama, Romance, Josei",24,2012
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai, Kido Senshi Z Gundam III - Hoshi no Kodo wa Ai",https://myanimelist.cdn-dena.com/images/anime/1/1969.jpg,Movie,Original,1,Finished Airing,FALSE,"Mar 4, 2006","{'from': '2006-03-04', 'to': '2006-03-04'}",1 hr. 40 min.,PG-13 - Teens 13 or older,7.3,3174,2435,4302,6824,7,,,,"{'Alternative version': [{'mal_id': 85, 'type': 'anime', 'url': 'https://myanimelist.net/anime/85/Mobile_Suit_Zeta_Gundam', 'title': 'Mobile Suit Zeta Gundam'}], 'Prequel': [{'mal_id': 1968, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1968/Mobile_Suit_Zeta_Gundam__A_New_Translation_II_-_Lovers', 'title': 'Mobile Suit Zeta Gundam: A New Translation II - Lovers'}]}",Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,"Military, Sci-Fi, Space, Drama, Mecha",100,2006
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Moonlight Pierce,"Gekko no Piasu, The Cursed Earring, The Earring of Moonlight",https://myanimelist.cdn-dena.com/images/anime/12/6782.jpg,OVA,Light novel,1,Finished Airing,FALSE,"Dec 14, 1991","{'from': '1991-12-14', 'to': '1991-12-14'}",1 hr. 10 min.,G - All Ages,6.09,104,7103,9736,445,0,,,,[],,,Studio Pierrot,"Fantasy, Mystery, Romance, Shoujo",70,1991
8518,Mai-Otome Special: Otome no Inori,,Mai-Otome Picture Drama,https://myanimelist.cdn-dena.com/images/anime/6/23015.jpg,Special,Original,1,Finished Airing,FALSE,"Mar 26, 2010","{'from': '2010-03-26', 'to': '2010-03-26'}",5 min.,PG-13 - Teens 13 or older,6.51,871,5563,6529,2335,3,,,,"{'Parent story': [{'mal_id': 99, 'type': 'anime', 'url': 'https://myanimelist.net/anime/99/Mai-Otome', 'title': 'Mai-Otome'}]}",,,Sunrise,"School, Slice of Life",5,2010
808,Bakuretsu Hunters OVA,Sorcerer Hunters,Ganso Bakuretsu Hunters,https://myanimelist.cdn-dena.com/images/anime/9/26728.jpg,OVA,Manga,3,Finished Airing,FALSE,"Dec 21, 1996 to Apr 23, 1997","{'from': '1996-12-21', 'to': '1997-04-23'}",28 min. per ep.,R+ - Mild Nudity,6.66,1849,4917,5181,4283,7,,,,"{'Prequel': [{'mal_id': 495, 'type': 'anime', 'url': 'https://myanimelist.net/anime/495/Bakuretsu_Hunters', 'title': 'Bakuretsu Hunters'}]}","Tokyo Kids, Movic",ADV Films,"Xebec, Production Reed","Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",28,1996
6890,Ontama!,,,https://myanimelist.cdn-dena.com/images/anime/11/15994.jpg,ONA,Manga,5,Finished Airing,FALSE,"Aug 7, 2009 to Nov 6, 2009","{'from': '2009-08-07', 'to': '2009-11-06'}",11 min. per ep.,G - All Ages,6.9,847,3924,6992,1888,3,,,,"{'Adaptation': [{'mal_id': 90119, 'type': 'manga', 'url': 'https://myanimelist.net/manga/90119/Ontama', 'title': 'Ontama!'}]}",,,Encourage Films,"Slice of Life, Magic, Comedy, Seinen",11,2009
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),Classroom of the Elite,Welcome to the Classroom of the Elite,https://myanimelist.cdn-dena.com/images/anime/5/86830.jpg,TV,Light novel,12,Finished Airing,FALSE,"Jul 12, 2017 to Sep 27, 2017","{'from': '2017-07-12', 'to': '2017-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.93,119405,668,354,212461,2548,,Summer 2017,Wednesdays at 23:30 (JST),"{'Adaptation': [{'mal_id': 89357, 'type': 'manga', 'url': 'https://myanimelist.net/manga/89357/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e', 'title': 'Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e'}], 'Other': [{'mal_id': 30813, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30813/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e', 'title': 'Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e'}]}","Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2",Funimation,Lerche,"Drama, Psychological, School, Slice of Life",24,2017
37150,Douluo Dalu,,"Combat Continent, Soul Land",https://myanimelist.cdn-dena.com/images/anime/1920/90166.jpg,ONA,Novel,26,Currently Airing,TRUE,"Jan 20, 2018 to ?","{'from': '2018-01-20', 'to': None}",20 min. per ep.,PG-13 - Teens 13 or older,7.68,381,1166,7272,1649,31,"Douluo Dalu is an adaptation of the Chinese web novel of the same title, written by Tang Jia San Shao (唐家三少).",,,"{'Adaptation': [{'mal_id': 72303, 'type': 'manga', 'url': 'https://myanimelist.net/manga/72303/Douluo_Dalu', 'title': 'Douluo Dalu'}]}",Tencent Penguin Pictures,,Sparkly Key Animation Studio,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",20,2018
